"EntrezGeneID"	"Length"
"1370"	98732	6988
"1371"	100217449	113
"1372"	381314	3540
"1373"	387189	67
"1374"	387211	112
"1375"	23827	2182
"1376"	107508	4850
"1377"	319562	3406
"1378"	100039138	2761
"1379"	226781	5836
"1380"	114668	709
"1381"	226791	1577
"1382"	21808	4725
"1383"	67223	1213
"1384"	110957	3212
"1385"	74717	1645
"1386"	69308	823
"1387"	67769	4565
"1388"	100862400	1119
"1389"	26381	5580
"1390"	320272	2212
"1391"	22283	15891
"1392"	226823	3703
"1393"	16526	3959
"1394"	100042424	516
"1395"	100039307	642
"1396"	108000	11130
"1397"	19250	10746
"1398"	226830	1605
"1399"	19130	4139
"1400"	100504619	832
"1401"	320119	3995
"1402"	52477	3349
"1403"	226841	4190
"1404"	226844	4087
"1405"	100125339	1649
"1406"	75558	428
"1407"	68972	1258
"1408"	381318	2973
"1409"	381319	712
"1410"	619288	2234
"1411"	11910	1977
"1412"	100504360	568
"1413"	100861628	406
"1414"	66208	658
"1415"	66950	4204
"1416"	226849	3082
"1417"	100504379	2421
"1418"	76843	4202
"1419"	77065	3252
"1420"	226856	7246
"1421"	18005	3197
"1422"	98736	4362
"1423"	22782	5230
"1424"	74023	3720
"1425"	22033	2102
"1426"	100628582	81
"1427"	100042625	720
"1428"	214742	1597
"1429"	100038712	2612
"1430"	16510	7143
"1431"	226861	2835
"1432"	320952	2041
"1433"	73455	404
"1434"	214791	3401
"1435"	100503471	624
"1436"	329324	1731
"1437"	215193	5548
"1438"	54139	4125
"1439"	319266	3834
"1440"	215243	2121
"1441"	15483	1446
"1442"	14373	843
"1443"	100503531	873
"1444"	16780	4055
"1445"	215303	2453
"1446"	387201	68
"1447"	74942	578
"1448"	18845	11036
"1449"	100628615	64
"1450"	12490	2621
"1451"	320400	2491
"1452"	320977	5195
"1453"	723963	81
"1454"	387224	88
"1455"	17221	1213
"1456"	12946	1662
"1457"	12902	6207
"1458"	215728	2801
"1459"	619314	1938
"1460"	670558	2817
"1461"	76142	2524
"1462"	70337	1540
"1463"	213783	7415
"1464"	270685	4332
"1465"	83397	6247
"1466"	381990	3227
"1467"	66084	1849
"1468"	73419	2290
"1469"	100504234	2151
"1470"	13982	4319
"1471"	64009	18115
"1472"	68632	2777
"1473"	22353	1527
"1474"	67141	1807
"1475"	108853	2621
"1476"	56533	8191
"1477"	100041224	522
"1478"	18390	2639
"1479"	320495	8240
"1480"	215748	3448
"1481"	77777	1819
"1482"	237253	3403
"1483"	18537	1917
"1484"	320642	1253
"1485"	69912	1290
"1486"	407824	2188
"1487"	16798	7215
"1488"	23924	1775
"1489"	215751	1557
"1490"	100503695	916
"1491"	67418	2896
"1492"	237256	4093
"1493"	100628581	94
"1494"	68652	4278
"1495"	338362	4284
"1496"	70097	7183
"1497"	791352	3151
"1498"	320825	2495
"1499"	620417	2980
"1500"	78808	9074
"1501"	215772	5218
"1502"	67844	2054
"1503"	382450	3785
"1504"	14816	6990
"1505"	78056	444
"1506"	268281	9293
"1507"	71865	5114
"1508"	13853	1079
"1509"	22288	12382
"1510"	320273	1182
"1511"	74732	2396
"1512"	66125	734
"1513"	22634	5260
"1514"	100862331	414
"1515"	75122	1053
"1516"	353258	1769
"1517"	215789	8913
"1518"	66848	3954
"1519"	56535	2405
"1520"	66757	1453
"1521"	66253	1054
"1522"	15273	9768
"1523"	100504211	3928
"1524"	215798	6505
"1525"	100039571	514
"1526"	66201	1325
"1527"	69412	910
"1528"	76743	1477
"1529"	18101	1173
"1530"	100504235	3401
"1531"	17684	1969
"1532"	378431	4457
"1533"	380629	3667
"1534"	73112	810
"1535"	19707	2618
"1536"	100045792	2900
"1537"	215814	1166
"1538"	215819	7638
"1539"	56016	1910
"1540"	215821	8216
"1541"	237300	2355
"1542"	73968	2928
"1543"	64058	1901
"1544"	21929	4595
"1545"	100504265	6220
"1546"	94222	2066
"1547"	15979	2099
"1548"	237310	2468
"1549"	237313	2088
"1550"	76157	2629
"1551"	18634	1894
"1552"	26408	5393
"1553"	17761	3895
"1554"	73811	629
"1555"	621697	592
"1556"	72567	5454
"1557"	71804	2307
"1558"	29863	4127
"1559"	52906	5094
"1560"	100038717	3304
"1561"	100504283	1667
"1562"	17863	3777
"1563"	56422	4893
"1564"	73990	1016
"1565"	237320	2243
"1566"	76924	485
"1567"	67692	1061
"1568"	432436	2206
"1569"	20393	4158
"1570"	114671	1771
"1571"	319887	2292
"1572"	379043	1274
"1573"	667281	952
"1574"	606736	4515
"1575"	56554	1271
"1576"	100038752	4548
"1577"	353169	3762
"1578"	237336	2875
"1579"	100504411	1274
"1580"	100038582	2198
"1581"	21412	1239
"1582"	14051	4099
"1583"	20042	518
"1584"	100529074	105
"1585"	100529075	68
"1586"	76306	2837
"1587"	26464	1811
"1588"	22361	2416
"1589"	111174	999
"1590"	209512	1020
"1591"	493809	1032
"1592"	209513	1044
"1593"	215854	1014
"1594"	215855	1038
"1595"	215856	1077
"1596"	209517	1077
"1597"	435206	1077
"1598"	276742	1077
"1599"	435207	1077
"1600"	215859	1035
"1601"	382348	1035
"1602"	494546	1109
"1603"	503558	1047
"1604"	53331	2500
"1605"	100862153	747
"1606"	59012	3083
"1607"	14219	2403
"1608"	18605	3224
"1609"	209558	2815
"1610"	70208	4946
"1611"	11846	1477
"1612"	432442	3123
"1613"	13822	4464
"1614"	100504474	674
"1615"	73803	865
"1616"	215866	1543
"1617"	77220	4115
"1618"	100040851	1193
"1619"	268288	3554
"1620"	237339	3411
"1621"	667572	1206
"1622"	73910	3616
"1623"	16773	9713
"1624"	100040961	485
"1625"	19272	6177
"1626"	210757	3981
"1627"	100504516	4347
"1628"	114676	1545
"1629"	67719	1319
"1630"	67412	3948
"1631"	212448	5644
"1632"	52665	3180
"1633"	68031	4404
"1634"	72780	2397
"1635"	100504540	2648
"1636"	66311	1512
"1637"	73681	2359
"1638"	100504586	3440
"1639"	66847	696
"1640"	211329	5338
"1641"	15214	2532
"1642"	69692	718
"1643"	21987	1267
"1644"	100041294	710
"1645"	268291	2860
"1646"	432450	3745
"1647"	76757	4514
"1648"	442820	1844
"1649"	100862254	809
"1650"	215890	2500
"1651"	215895	882
"1652"	57430	1096
"1653"	212892	3650
"1654"	72580	2364
"1655"	414093	7840
"1656"	66521	1082
"1657"	692132	1185
"1658"	270711	3714
"1659"	103511	1786
"1660"	215900	1082
"1661"	212898	4225
"1662"	22110	2696
"1663"	72480	3900
"1664"	319638	2716
"1665"	12813	3130
"1666"	14302	4805
"1667"	100041585	3201
"1668"	319415	3098
"1669"	15182	2004
"1670"	17118	4186
"1671"	215919	1054
"1672"	16775	6046
"1673"	66337	730
"1674"	71924	2929
"1675"	327743	1418
"1676"	14360	3692
"1677"	100504626	1313
"1678"	103213	2867
"1679"	327744	1664
"1680"	19714	10666
"1681"	100504659	947
"1682"	213332	781
"1683"	75299	2400
"1684"	72045	2285
"1685"	100041085	1782
"1686"	215928	5981
"1687"	215929	2679
"1688"	72472	6556
"1689"	67239	1890
"1690"	67371	1020
"1691"	19850	104
"1692"	11702	3206
"1693"	78334	5807
"1694"	70840	2243
"1695"	70503	3000
"1696"	327747	1529
"1697"	71713	3366
"1698"	83767	2550
"1699"	100504721	508
"1700"	140741	1092
"1701"	103199	3263
"1702"	633979	5640
"1703"	268294	2831
"1704"	171580	3563
"1705"	20598	1602
"1706"	73075	1070
"1707"	53599	2830
"1708"	75973	2749
"1709"	70538	617
"1710"	629461	2137
"1711"	100628609	55
"1712"	103268	2392
"1713"	140742	3339
"1714"	213402	4865
"1715"	624784	2896
"1716"	56484	2889
"1717"	215951	2513
"1718"	666540	1120
"1719"	54198	1377
"1720"	21907	3233
"1721"	14628	3009
"1722"	140740	6032
"1723"	268297	4745
"1724"	109205	4980
"1725"	74530	1859
"1726"	71365	2031
"1727"	331623	6049
"1728"	67851	898
"1729"	100862325	514
"1730"	12484	1816
"1731"	414125	1833
"1732"	69443	1060
"1733"	76563	1970
"1734"	170728	2981
"1735"	11630	7416
"1736"	70365	1522
"1737"	11793	2352
"1738"	100316688	93
"1739"	12142	5143
"1740"	19072	2719
"1741"	78977	1851
"1742"	23828	1607
"1743"	380669	5403
"1744"	209462	3785
"1745"	320363	1892
"1746"	100418235	2163
"1747"	14806	4872
"1748"	100504076	1592
"1749"	77987	7477
"1750"	20464	7355
"1751"	14727	1305
"1752"	14728	1420
"1753"	77296	555
"1754"	210198	2856
"1755"	320995	3701
"1756"	71090	1021
"1757"	215031	1466
"1758"	19886	7401
"1759"	66686	3025
"1760"	94221	4317
"1761"	66650	1823
"1762"	52014	4614
"1763"	629689	1579
"1764"	22639	3420
"1765"	215085	4973
"1766"	100862347	1026
"1767"	100038725	2691
"1768"	100502820	658
"1769"	18821	2480
"1770"	432460	504
"1771"	100502868	5486
"1772"	71567	3873
"1773"	66403	2192
"1774"	100042554	949
"1775"	75906	3950
"1776"	17155	3889
"1777"	100502920	1230
"1778"	544696	7240
"1779"	73390	2140
"1780"	14609	3105
"1781"	100862378	716
"1782"	791298	3115
"1783"	74928	723
"1784"	15500	2623
"1785"	56442	2879
"1786"	18768	6039
"1787"	12140	762
"1788"	100502970	631
"1789"	57319	1791
"1790"	100504180	2222
"1791"	74399	2895
"1792"	245263	1813
"1793"	791309	3636
"1794"	70297	6511
"1795"	110829	4941
"1796"	19386	9477
"1797"	76138	2466
"1798"	13608	3680
"1799"	103505	1320
"1800"	237353	5781
"1801"	103080	2654
"1802"	268301	4513
"1803"	18451	4043
"1804"	69836	1066
"1805"	18302	2716
"1806"	215999	2872
"1807"	216001	2275
"1808"	56709	1774
"1809"	100503588	745
"1810"	74747	1685
"1811"	52717	1329
"1812"	69090	1578
"1813"	94214	3916
"1814"	53374	6113
"1815"	19156	2731
"1816"	22295	11260
"1817"	74048	4846
"1818"	100302688	858
"1819"	71279	5240
"1820"	107449	5867
"1821"	100503834	701
"1822"	73616	853
"1823"	327760	1131
"1824"	13180	810
"1825"	20397	4123
"1826"	65971	2023
"1827"	237360	5188
"1828"	100862379	900
"1829"	18646	2054
"1830"	27355	4274
"1831"	18119	2094
"1832"	13688	1786
"1833"	100503821	3961
"1834"	216011	2635
"1835"	237362	1307
"1836"	67895	1292
"1837"	20224	2602
"1838"	71767	2286
"1839"	71361	3468
"1840"	404634	1910
"1841"	100628583	85
"1842"	12817	2900
"1843"	432466	1550
"1844"	69894	1731
"1845"	11925	1540
"1846"	70423	3605
"1847"	21337	2258
"1848"	15275	4509
"1849"	70162	557
"1850"	216019	3483
"1851"	338359	2390
"1852"	74706	2194
"1853"	30930	3252
"1854"	19073	938
"1855"	72320	2472
"1856"	56200	4743
"1857"	100862011	549
"1858"	94213	2507
"1859"	216021	3102
"1860"	67500	4478
"1861"	100217463	28
"1862"	52463	14082
"1863"	73132	3141
"1864"	327762	4122
"1865"	70432	8936
"1866"	432467	2168
"1867"	67307	2211
"1868"	68371	1952
"1869"	53404	450
"1870"	68802	5246
"1871"	641387	764
"1872"	67345	4043
"1873"	100502721	1584
"1874"	93759	3910
"1875"	30045	1365
"1876"	216033	3924
"1877"	791346	2569
"1878"	216028	3852
"1879"	100502808	1111
"1880"	69433	345
"1881"	28193	5550
"1882"	108829	8947
"1883"	641340	1789
"1884"	13654	2965
"1885"	211488	4445
"1886"	100038508	2225
"1887"	216049	4257
"1888"	170799	3932
"1889"	71371	4494
"1890"	100503521	2231
"1891"	75148	769
"1892"	73287	1238
"1893"	327766	5052
"1894"	69288	4631
"1895"	320700	2969
"1896"	12534	2860
"1897"	11735	10685
"1898"	76551	5511
"1899"	69563	443
"1900"	66859	3563
"1901"	71721	3510
"1902"	70911	3010
"1903"	319646	2082
"1904"	83675	3111
"1905"	319572	2300
"1906"	21780	3918
"1907"	216080	1431
"1908"	52637	965
"1909"	69718	5417
"1910"	622812	1008
"1911"	108950	806
"1912"	100040505	2619
"1913"	52696	2676
"1914"	327768	1989
"1915"	100861952	1042
"1916"	11994	15991
"1917"	71236	1223
"1918"	14687	2435
"1919"	76877	2620
"1920"	110279	6537
"1921"	74392	6438
"1922"	11540	2534
"1923"	544707	907
"1924"	103149	1437
"1925"	71125	1262
"1926"	68778	2910
"1927"	67332	604
"1928"	192734	4601
"1929"	14598	2022
"1930"	23887	4137
"1931"	100503432	424
"1932"	71733	3255
"1933"	104248	7460
"1934"	13202	609
"1935"	103140	1873
"1936"	14871	1037
"1937"	75886	964
"1938"	14872	1370
"1939"	17319	554
"1940"	70377	1336
"1941"	20587	1657
"1942"	100861975	691
"1943"	17385	2247
"1944"	103172	948
"1945"	333670	1215
"1946"	22364	602
"1947"	333669	2838
"1948"	64453	4874
"1949"	64454	2132
"1950"	64452	2055
"1951"	15468	2052
"1952"	751554	84
"1953"	20203	1661
"1954"	64451	6355
"1955"	18541	9530
"1956"	67523	997
"1957"	76964	1763
"1958"	216119	4522
"1959"	54387	6383
"1960"	16987	3102
"1961"	74953	1237
"1962"	76573	1331
"1963"	14317	2710
"1964"	12834	3729
"1965"	100861980	894
"1966"	12833	3976
"1967"	59093	2175
"1968"	100038479	1548
"1969"	20509	2390
"1970"	12822	5791
"1971"	100169878	719
"1972"	80294	2219
"1973"	110532	6634
"1974"	100045653	2564
"1975"	108707	2428
"1976"	16414	2862
"1977"	108705	2247
"1978"	20610	2493
"1979"	22213	1982
"1980"	100316811	84
"1981"	100502831	801
"1982"	670895	961
"1983"	16697	400
"1984"	100009614	553
"1985"	100502921	363
"1986"	16694	671
"1987"	100502953	363
"1988"	77763	678
"1989"	100041250	693
"1990"	100041261	693
"1991"	634517	693
"1992"	100041281	693
"1993"	634504	711
"1994"	675294	678
"1995"	100503388	747
"1996"	670880	1097
"1997"	100040299	723
"1998"	100191037	902
"1999"	544710	1305
"2000"	622629	930
"2001"	100041351	664
"2002"	252974	2163
"2003"	75188	914
"2004"	237387	4296
"2005"	28240	7292
"2006"	67884	1696
"2007"	18641	3719
"2008"	11634	1929
"2009"	54427	1885
"2010"	50723	2748
"2011"	100503488	816
"2012"	28295	1363
"2013"	110816	3871
"2014"	216131	5048
"2015"	28169	3439
"2016"	18114	2008
"2017"	13014	602
"2018"	216134	5094
"2019"	791283	3273
"2020"	258224	1064
"2021"	216136	2329
"2022"	71709	3288
"2023"	257883	1160
"2024"	12365	2331
"2025"	70976	1718
"2026"	20513	2089
"2027"	258305	963
"2028"	257734	1148
"2029"	259163	1095
"2030"	18372	933
"2031"	259044	1266
"2032"	259074	1174
"2033"	259042	960
"2034"	18357	1080
"2035"	72128	4229
"2036"	624765	2592
"2037"	216144	3276
"2038"	624845	2598
"2039"	625029	2595
"2040"	50784	1646
"2041"	70427	2562
"2042"	21830	1249
"2043"	237397	6754
"2044"	216148	3961
"2045"	100503607	877
"2046"	382384	1248
"2047"	17123	1420
"2048"	110012	1101
"2049"	216150	1266
"2050"	16904	1286
"2051"	12215	1752
"2052"	15166	3195
"2053"	216151	3762
"2054"	67112	489
"2055"	70294	1639
"2056"	83554	1953
"2057"	73106	2693
"2058"	100503626	1871
"2059"	18483	2651
"2060"	78906	2427
"2061"	414101	3595
"2062"	19205	2933
"2063"	216152	4275
"2064"	19152	972
"2065"	50701	920
"2066"	100503642	254
"2067"	11537	923
"2068"	216154	3218
"2069"	100862144	1000
"2070"	109284	1821
"2071"	114229	3163
"2072"	13496	5326
"2073"	216156	2954
"2074"	170483	3274
"2075"	216157	2223
"2076"	12798	1782
"2077"	27403	6594
"2078"	70719	4052
"2079"	66420	1008
"2080"	625249	1201
"2081"	216161	4640
"2082"	20869	1621
"2083"	100503659	3294
"2084"	66043	931
"2085"	100862154	483
"2086"	59090	3708
"2087"	12696	1256
"2088"	69770	651
"2089"	13637	2131
"2090"	68114	3717
"2091"	75406	758
"2092"	14431	944
"2093"	70248	2085
"2094"	103232	462
"2095"	20054	522
"2096"	23805	9074
"2097"	66374	1659
"2098"	18551	2514
"2099"	70335	2016
"2100"	66548	2572
"2101"	216166	2112
"2102"	237400	3258
"2103"	17192	1589
"2104"	100503758	442
"2105"	66594	436
"2106"	21423	3547
"2107"	246086	4695
"2108"	67331	4411
"2109"	66932	5249
"2110"	118445	2652
"2111"	216169	1473
"2112"	100113398	1411
"2113"	100862189	844
"2114"	56214	1802
"2115"	103236	2511
"2116"	208198	3026
"2117"	17347	3070
"2118"	208228	2647
"2119"	71564	938
"2120"	11776	4730
"2121"	208266	5694
"2122"	78670	1260
"2123"	20222	1674
"2124"	11705	1665
"2125"	71912	1116
"2126"	18245	1074
"2127"	100316778	74
"2128"	237403	3439
"2129"	66094	468
"2130"	73218	2869
"2131"	432478	3454
"2132"	30055	1225
"2133"	16907	3371
"2134"	17873	1266
"2135"	14708	3495
"2136"	208666	2920
"2137"	106947	3462
"2138"	52551	1947
"2139"	50492	2585
"2140"	208677	2283
"2141"	26396	2373
"2142"	16969	5373
"2143"	59004	1673
"2144"	13629	3100
"2145"	100217454	53
"2146"	100503773	446
"2147"	13144	1824
"2148"	69678	318
"2149"	69564	1840
"2150"	16467	3677
"2151"	103406	3341
"2152"	17179	1734
"2153"	66047	587
"2154"	57267	2107
"2155"	100526465	91
"2156"	27375	3031
"2157"	18717	4279
"2158"	70312	2724
"2159"	21390	1919
"2160"	209047	1024
"2161"	15353	1659
"2162"	73822	1702
"2163"	432479	695
"2164"	56371	2254
"2165"	102115	1444
"2166"	100503793	1017
"2167"	72273	575
"2168"	18029	6295
"2169"	319586	4390
"2170"	103425	2879
"2171"	13611	2393
"2172"	14676	1962
"2173"	14672	3262
"2174"	14797	1347
"2175"	21886	3115
"2176"	114606	2015
"2177"	268319	1890
"2178"	50721	2134
"2179"	70615	3658
"2180"	100233208	4725
"2181"	666448	468
"2182"	73610	2384
"2183"	100040944	2851
"2184"	666738	468
"2185"	666501	468
"2186"	331188	4067
"2187"	666548	468
"2188"	100038681	1556
"2189"	666790	468
"2190"	408062	2300
"2191"	327780	2673
"2192"	216177	2634
"2193"	237411	2031
"2194"	100503696	5187
"2195"	237412	2238
"2196"	432480	662
"2197"	100862390	322
"2198"	544717	748
"2199"	21665	3218
"2200"	74782	2153
"2201"	67933	2386
"2202"	18045	2552
"2203"	70003	1056
"2204"	50493	4019
"2205"	66341	1305
"2206"	58250	5528
"2207"	338365	4386
"2208"	28109	3509
"2209"	216188	6030
"2210"	319277	5858
"2211"	216190	2946
"2212"	69784	1194
"2213"	77976	5026
"2214"	216197	2915
"2215"	442847	1334
"2216"	216198	2400
"2217"	100503200	2524
"2218"	70428	4830
"2219"	71137	4074
"2220"	625690	555
"2221"	237422	3069
"2222"	14202	2670
"2223"	103266	3778
"2224"	74238	1567
"2225"	12952	3016
"2226"	74007	5955
"2227"	626858	1476
"2228"	626940	1449
"2229"	100503271	204
"2230"	103136	2579
"2231"	72843	3921
"2232"	67341	1157
"2233"	28088	1979
"2234"	270757	2328
"2235"	69754	1886
"2236"	27204	11838
"2237"	78170	564
"2238"	21859	4681
"2239"	100503291	464
"2240"	627035	1482
"2241"	382395	1473
"2242"	66263	1620
"2243"	22027	2759
"2244"	103220	5032
"2245"	103466	5952
"2246"	192188	8133
"2247"	83559	1183
"2248"	76640	1343
"2249"	100038674	2335
"2250"	17172	2259
"2251"	18478	2143
"2252"	16000	7817
"2253"	100503785	1270
"2254"	22172	1347
"2255"	110312	748
"2256"	75317	3628
"2257"	626115	1288
"2258"	69736	1369
"2259"	67282	1379
"2260"	71712	2807
"2261"	432486	5204
"2262"	20962	1122
"2263"	212862	3411
"2264"	109272	3981
"2265"	20728	1266
"2266"	237433	1561
"2267"	104303	842
"2268"	70683	8831
"2269"	216225	5331
"2270"	320091	4117
"2271"	237436	6748
"2272"	20186	2340
"2273"	216227	4452
"2274"	213326	3431
"2275"	67019	1703
"2276"	75089	6446
"2277"	77531	10286
"2278"	100043039	308
"2279"	11783	6557
"2280"	67454	4110
"2281"	18674	1512
"2282"	100861804	464
"2283"	21917	8127
"2284"	100503982	1051
"2285"	723955	100
"2286"	110333	2687
"2287"	100526517	84
"2288"	627800	1604
"2289"	667203	692
"2290"	17997	3533
"2291"	380653	2199
"2292"	380654	7399
"2293"	237459	3643
"2294"	100316689	119
"2295"	13713	4234
"2296"	432488	855
"2297"	16993	2066
"2298"	15109	2758
"2299"	71761	2421
"2300"	237465	3655
"2301"	69878	813
"2302"	74454	1859
"2303"	57764	2411
"2304"	667338	611
"2305"	100504069	908
"2306"	327799	3957
"2307"	56307	4990
"2308"	74923	2075
"2309"	723908	96
"2310"	215008	4479
"2311"	13998	8044
"2312"	22025	3827
"2313"	66414	561
"2314"	100861832	322
"2315"	215472	773
"2316"	319880	5889
"2317"	67723	4135
"2318"	77048	2986
"2319"	54712	7045
"2320"	12905	1650
"2321"	69629	642
"2322"	216233	2698
"2323"	70523	1182
"2324"	67270	666
"2325"	93765	3851
"2326"	71207	3231
"2327"	100526463	91
"2328"	216238	7836
"2329"	100504157	192
"2330"	12226	5010
"2331"	75301	1015
"2332"	100628616	85
"2333"	13179	2084
"2334"	17022	2075
"2335"	75025	1465
"2336"	16545	1950
"2337"	13516	1723
"2338"	100038699	1633
"2339"	66716	1868
"2340"	791295	1882
"2341"	667438	551
"2342"	67972	7130
"2343"	382406	2727
"2344"	14426	5113
"2345"	100861874	277
"2346"	67603	2797
"2347"	100504202	2095
"2348"	100417125	2506
"2349"	71832	1954
"2350"	17311	5450
"2351"	100043224	914
"2352"	100043227	927
"2353"	100043231	910
"2354"	100043235	910
"2355"	100043239	910
"2356"	100043247	914
"2357"	237500	6630
"2358"	216274	8006
"2359"	68281	2419
"2360"	66605	1690
"2361"	67569	4760
"2362"	100526516	81
"2363"	67405	1180
"2364"	237504	2118
"2365"	216285	2493
"2366"	74978	5293
"2367"	103098	3644
"2368"	100861880	927
"2369"	100861891	927
"2370"	100861901	927
"2371"	637578	927
"2372"	100043292	1258
"2373"	278279	5673
"2374"	327812	3204
"2375"	216292	2039
"2376"	52713	1078
"2377"	639162	567
"2378"	321001	3879
"2379"	327814	6437
"2380"	380660	3104
"2381"	108030	5964
"2382"	17877	2083
"2383"	17878	1248
"2384"	237523	7058
"2385"	628870	6984
"2386"	17931	3403
"2387"	114774	1828
"2388"	20979	4820
"2389"	368203	1117
"2390"	260315	7782
"2391"	109335	1303
"2392"	52679	5476
"2393"	75630	610
"2394"	13008	889
"2395"	320150	4549
"2396"	432502	930
"2397"	237542	7152
"2398"	71769	2753
"2399"	53605	4094
"2400"	382421	558
"2401"	21664	1953
"2402"	71321	1144
"2403"	629206	2171
"2404"	52705	4990
"2405"	73690	1081
"2406"	69286	896
"2407"	67537	1879
"2408"	544736	711
"2409"	353025	2760
"2410"	268345	6196
"2411"	69355	887
"2412"	382423	3599
"2413"	237553	5722
"2414"	216343	2626
"2415"	100861951	889
"2416"	66687	3779
"2417"	668041	426
"2418"	216344	1824
"2419"	100038558	729
"2420"	67226	3010
"2421"	66816	3408
"2422"	216345	6956
"2423"	14160	4711
"2424"	100861970	721
"2425"	77798	1007
"2426"	216350	1522
"2427"	19279	4031
"2428"	619332	2254
"2429"	19263	11912
"2430"	58802	1005
"2431"	67342	753
"2432"	100504412	511
"2433"	72068	3483
"2434"	100504423	1390
"2435"	72286	594
"2436"	237558	3114
"2437"	216363	2690
"2438"	71086	1724
"2439"	103175	2383
"2440"	544741	612
"2441"	382427	2719
"2442"	100038610	1014
"2443"	237560	1428
"2444"	100862026	571
"2445"	12461	1962
"2446"	327826	5684
"2447"	64050	1408
"2448"	77397	1219
"2449"	17105	1057
"2450"	17110	1265
"2451"	432508	6534
"2452"	70574	5195
"2453"	17246	3027
"2454"	215436	3483
"2455"	103468	3092
"2456"	100862040	1467
"2457"	215449	1937
"2458"	71067	1704
"2459"	17245	3151
"2460"	50929	1088
"2461"	116849	1111
"2462"	668198	2567
"2463"	668203	2552
"2464"	668205	2552
"2465"	668209	2552
"2466"	668213	2552
"2467"	668216	3161
"2468"	15978	1207
"2469"	69181	2137
"2470"	100038589	2706
"2471"	97640	1940
"2472"	73400	386
"2473"	71902	8209
"2474"	67081	894
"2475"	74053	3641
